Eljárás EKR azonosító,Ajánlatkérő szervezet neve,Ajánlatkérő nemzeti azonosítószáma,Ajánlatkérő szervezet típusa,Ajánlatkérő szervezet főtevékenysége,Eljárásrend,Eljárás fajtája,Eljárás tárgya,Szerződés típusa,A beszerzés végleges összértéke,A beszerzés végleges összértéke pénznem,Teljesítés helye NUTS-kód(ok),Szerződés megkötésének dátuma,Beérkezett ajánlatok száma,Nyertes ajánlattevő adószáma (adóazonosító jele),Nyertes ajánlattevő neve,Fő CPV-kód(ok),A beszerzés európai uniós alapokból finanszírozott projekttel és/vagy programmal kapcsolatos,Szerződés/rész odaítélésre került,Nyertes ajánlattevő kkv,Hirdetmény közzétételének dátuma,Minőségi kritérium alkalmazásra került,Költség kritérium alkalmazásra került,Ár kritérium alkalmazásra került,Ajánlatkérő szervezet neve - tisztított,Ajánlatkérő Cégtípus,Nyertes ajánlattevő neve - tisztított,Nyertes Cégtípus,Hirdetmény és szerződés megkötés között eltelt idő,procurement_id
EKR000031992020,Székesfehérvár Megyei Jogú Város Önkormányzata,15726999207,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 117. § Saját beszerzési szabályok alkalmazása részvételi szakasz nélkül,Velencei Gyermek- és Ifjúsági Tábor kivitelezése,Építési beruházás,419012960.0,HUF,HU211,2020-06-30,5.0,25287189207,Isoconstruct Korlátolt Felelősségű Társaság,45212100-7,Nem,Igen,Igen,2020-07-05,Igen,Nem,Igen,Székesfehérvár Megyei Jogú Város Önkormányzata,,Isoconstruct Kft.,Kft.,-5 days,EKR000031992020_Isoconstruct Kft.
EKR000483962018,Kőbányai Vagyonkezelő Zártkörűen Működő Részvénytársaság,10816772242,U - Egyéb típus:,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 115. § Hirdetmény nélküli tárgyalásos eljárás,Sportliget felújítási munkái,Építési beruházás,282809114.0,HUF,HU110,2018-10-11,3.0,12278253213,"Galga Bau Termelő, Szolgáltató És Kereskedelmi Kft.",45212100-7,Nem,Igen,Igen,2018-10-23,Igen,Nem,Igen,Kőbányai Vagyonkezelő Zrt.,Zrt.,Galga Bau Termelő Kft.,Kft.,-12 days,EKR000483962018_Galga Bau Termelő Kft.
EKR000068482020,Székesfehérvár Megyei Jogú Város Önkormányzata,15726999207,U - Regionális vagy helyi hatóság,KL - Általános közszolgáltatások,Uniós eljárásrend,Nyílt eljárás,Székesfehérvár-déli összekötőút kivitelezése'20,Építési beruházás,2938959434.0,HUF,HU211,2020-09-28,5.0,"25355929443,01-09-270371",Str Mély És Magasépítő Korlátolt Felelősségű Társaság,45233120-6,Igen,Igen,Nem,2020-10-13,Igen,Nem,Igen,Székesfehérvár Megyei Jogú Város Önkormányzata,,Str Mély És Magasépítő Kft.,Kft.,-15 days,EKR000068482020_Str Mély És Magasépítő Kft.
EKR000097932020,Budapest Főváros Ix. Kerület Ferencváros Önkormányzata,15735722243,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Bp. Főv. IX. ker. épületek elektr. hálózat felújít,Építési beruházás,85711266.0,HUF,HU11,2020-05-04,4.0,"13158419243,13158419HU",Fépkar Építő És Karbantartó Korlátolt Felelősségű Társaság,45315300-1,Nem,Igen,Igen,2020-05-20,Igen,Nem,Igen,Budapest Főváros Ix. Kerület Ferencváros Önkormányzata,,Fépkar Építő És Karbantartó Kft.,Kft.,-16 days,EKR000097932020_Fépkar Építő És Karbantartó Kft.
EKR000499882018,Kőbányai Vagyonkezelő Zártkörűen Működő Részvénytársaság,10816772242,U - Egyéb típus:,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Lakások felújítása VII. ütem,Építési beruházás,13183232.0,HUF,HU110,2018-09-24,2.0,10673250242,Nodech Ipari És Szolgáltató Kereskedelmi Korlátolt Felelősségű Társaság,45300000-0,Nem,Igen,Igen,2018-10-04,Igen,Nem,Igen,Kőbányai Vagyonkezelő Zrt.,Zrt.,Nodech Ipari És Kft.,Kft.,-10 days,EKR000499882018_Nodech Ipari És Kft.
EKR000277202020,Kőbányai Vagyonkezelő Zártkörűen Működő Részvénytársaság,10816772242,U - Egyéb típus:,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Elektromos gyorsszolgálati feladatok ellátása,Építési beruházás,40000000.0,HUF,HU110,2020-04-16,2.0,10456055241,PvvBitech IpariSzolgáltató Korlátolt Felelősségű Társaság,45300000-0,Nem,Igen,Igen,2020-04-20,Igen,Nem,Igen,Kőbányai Vagyonkezelő Zrt.,Zrt.,Pvvbitech Ipari Kft.,Kft.,-4 days,EKR000277202020_Pvvbitech Ipari Kft.
EKR000331582020,Budapest Főváros Vagyonkezelő Központ Zrt.,12006003241,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Keretmegállapodás alapján verseny újranyitás,Lakáscélú ingatlanok javítási és felújítási munkái,Építési beruházás,84840167.0,HUF,HU11,2020-09-14,3.0,"11066901244,HU 11066901","Jánosik És Társai Ipari, Szolgáltató És Karbantartó Korlátolt Felelősségű Társaság",45000000-7,Nem,Igen,Igen,2020-09-21,Igen,Nem,Igen,Budapest Főváros Vagyonkezelő Központ Zrt.,Zrt.,"Jánosik És Társai Ipari, És Karbantartó Kft.",Kft.,-7 days,"EKR000331582020_Jánosik És Társai Ipari, És Karbantartó Kft."
EKR000331582020,Budapest Főváros Vagyonkezelő Központ Zrt.,12006003241,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Keretmegállapodás alapján verseny újranyitás,Lakáscélú ingatlanok javítási és felújítási munkái,Építési beruházás,84840167.0,HUF,HU11,2020-09-14,3.0,12922361243,Cerb Szolgáltató És Kereskedelmi Kft.,45000000-7,Nem,Igen,Igen,2020-09-21,Igen,Nem,Igen,Budapest Főváros Vagyonkezelő Központ Zrt.,Zrt.,Cerb Kft.,Kft.,-7 days,EKR000331582020_Cerb Kft.
EKR000331582020,Budapest Főváros Vagyonkezelő Központ Zrt.,12006003241,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Keretmegállapodás alapján verseny újranyitás,Lakáscélú ingatlanok javítási és felújítási munkái,Építési beruházás,84840167.0,HUF,HU11,2020-09-14,2.0,"11066901244,HU 11066901","Jánosik És Társai Ipari, Szolgáltató És Karbantartó Korlátolt Felelősségű Társaság",45000000-7,Nem,Igen,Igen,2020-09-21,Igen,Nem,Igen,Budapest Főváros Vagyonkezelő Központ Zrt.,Zrt.,"Jánosik És Társai Ipari, És Karbantartó Kft.",Kft.,-7 days,"EKR000331582020_Jánosik És Társai Ipari, És Karbantartó Kft."
EKR000331582020,Budapest Főváros Vagyonkezelő Központ Zrt.,12006003241,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Keretmegállapodás alapján verseny újranyitás,Lakáscélú ingatlanok javítási és felújítási munkái,Építési beruházás,84840167.0,HUF,HU11,2020-09-14,2.0,"11066901244,HU 11066901","Jánosik És Társai Ipari, Szolgáltató És Karbantartó Korlátolt Felelősségű Társaság",45000000-7,Nem,Igen,Nem,2020-09-21,Igen,Nem,Igen,Budapest Főváros Vagyonkezelő Központ Zrt.,Zrt.,"Jánosik És Társai Ipari, És Karbantartó Kft.",Kft.,-7 days,"EKR000331582020_Jánosik És Társai Ipari, És Karbantartó Kft."
EKR000348122020,Debrecen Megyei Jogú Város Önkormányzata,15735588209,U - Regionális vagy helyi hatóság,KL - Általános közszolgáltatások,Uniós eljárásrend,Nyílt eljárás,Ivóvíz és szennyvíz víziközmű építés,Építési beruházás,802147105.0,HUF,HU321,2020-10-19,4.0,"12110508209,HU12110508",Debreceni Mélyépítő Holding Fővállalkozó És Tanácsadó Korlátolt Felelősségű Társaság,45247112-8,Nem,Igen,Igen,2020-10-29,Igen,Nem,Igen,Debrecen Megyei Jogú Város Önkormányzata,,Debreceni Mélyépítő Holding Fővállalkozó És Tanácsadó Kft.,Kft.,-10 days,EKR000348122020_Debreceni Mélyépítő Holding Fővállalkozó És Tanácsadó Kft.
EKR000348122020,Debrecen Megyei Jogú Város Önkormányzata,15735588209,U - Regionális vagy helyi hatóság,KL - Általános közszolgáltatások,Uniós eljárásrend,Nyílt eljárás,Ivóvíz és szennyvíz víziközmű építés,Építési beruházás,802147105.0,HUF,HU321,2020-10-19,4.0,"11876566215,HU11876566",KeVíz 21 Építőipari Zártkörűen Működő Részvénytársaság,45247112-8,Nem,Igen,Igen,2020-10-29,Igen,Nem,Igen,Debrecen Megyei Jogú Város Önkormányzata,,Kevíz 21 Építőipari Zrt.,Zrt.,-10 days,EKR000348122020_Kevíz 21 Építőipari Zrt.
EKR000350952020,Kőbányai Vagyonkezelő Zártkörűen Működő Részvénytársaság,10816772242,U - Egyéb típus:,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Intézmények lapostető felújítása,Építési beruházás,68611960.0,HUF,HU110,2020-05-04,3.0,"23537608241,HUOOCSZ.01-09-970248",Windcollector Magyarország Kft.,45300000-0,Nem,Igen,Igen,2020-05-07,Igen,Nem,Igen,Kőbányai Vagyonkezelő Zrt.,Zrt.,Windcollector Magyarország Kft.,Kft.,-3 days,EKR000350952020_Windcollector Magyarország Kft.
EKR000351122020,Debrecen Megyei Jogú Város Önkormányzata,15735588209,U - Regionális vagy helyi iroda/hivatal,KL - Általános közszolgáltatások,Uniós eljárásrend,Nyílt eljárás,A Tócóvölgy gazdaságélénkítő környezeti megújítása,Építési beruházás,369199799.0,HUF,HU321,2020-11-13,4.0,"13223490215,HU13223490",Közmű Generál Építő És Szolgáltató Korlátolt Felelősségű Társaság,45112700-2,Igen,Igen,Igen,2020-11-26,Igen,Nem,Igen,Debrecen Megyei Jogú Város Önkormányzata,,Közmű Generál Építő És Kft.,Kft.,-13 days,EKR000351122020_Közmű Generál Építő És Kft.
EKR000514602018,Debrecen Megyei Jogú Város Önkormányzata,15735588209,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 117. § Saját beszerzési szabályok alkalmazása részvételi szakasz nélkül,A Libakert gazdaságélénkítő környezeti megújítása,Építési beruházás,165893215.0,HUF,HU321,2018-11-26,2.0,"11907303209,HU11907303",Épkerservice ÉpítőipariKereskedelmi És Szolgáltató Zártkörűen Működő Részvénytársaság,45112700-2,Igen,Igen,Nem,2018-12-06,Igen,Nem,Igen,Debrecen Megyei Jogú Város Önkormányzata,,Épkerservice Építőipari Zrt.,Zrt.,-10 days,EKR000514602018_Épkerservice Építőipari Zrt.
EKR000504142020,Debrecen Megyei Jogú Város Önkormányzata,15735588209,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 117. § Saját beszerzési szabályok alkalmazása részvételi szakasz nélkül,"„2020. évi lakossági útépítéseinek kivitelezése""",Építési beruházás,144259615.0,HUF,HU321,2021-03-17,14.0,"23156164215,hu23156164",MagyarParképítő Kft.,45233228-3,Nem,Igen,Igen,2021-03-21,Igen,Nem,Igen,Debrecen Megyei Jogú Város Önkormányzata,,Magyarparképítő Kft.,Kft.,-4 days,EKR000504142020_Magyarparképítő Kft.
EKR000507682020,Debrecen Megyei Jogú Város Önkormányzata,15735588209,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 117. § Saját beszerzési szabályok alkalmazása részvételi szakasz nélkül,Eszközök beszerzése DMJV EBI I-IV. - építés,Építési beruházás,30037180.0,HUF,HU321,2020-09-01,2.0,"12542392209,HU12542392",Bazár Parking 2000 Kereskedelmi És Szolgáltató Korlátolt Felelősségű Társaság,45000000-7,Igen,Igen,Igen,2020-09-03,Igen,Nem,Igen,Debrecen Megyei Jogú Város Önkormányzata,,Bazár Parking 2000 Kft.,Kft.,-2 days,EKR000507682020_Bazár Parking 2000 Kft.
EKR000507682020,Debrecen Megyei Jogú Város Önkormányzata,15735588209,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 117. § Saját beszerzési szabályok alkalmazása részvételi szakasz nélkül,Eszközök beszerzése DMJV EBI I-IV. - építés,Építési beruházás,30037180.0,HUF,HU321,2020-08-31,2.0,"24952729209,HU24952729",Biharimező Termelő És Kereskedelmi Korlátolt Felelősségű Társaság,45000000-7,Igen,Igen,Igen,2020-09-03,Igen,Nem,Igen,Debrecen Megyei Jogú Város Önkormányzata,,Biharimező Termelő És Kft.,Kft.,-3 days,EKR000507682020_Biharimező Termelő És Kft.
EKR000552442020,Székesfehérvár Megyei Jogú Város Önkormányzata,15726999207,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,"Székesfehérvár, Balatoni út felújítása 2020.",Építési beruházás,120634260.0,HUF,HU211,2020-07-06,4.0,"14300327244,HU14300327",Swietelsky Magyarország Korlátolt Felelősségű Társaság,45232130-2,Nem,Igen,Nem,2020-07-13,Igen,Nem,Igen,Székesfehérvár Megyei Jogú Város Önkormányzata,,Swietelsky Magyarország Kft.,Kft.,-7 days,EKR000552442020_Swietelsky Magyarország Kft.
EKR000596402020,Debrecen Megyei Jogú Város Önkormányzata,15735588209,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 117. § Saját beszerzési szabályok alkalmazása részvételi szakasz nélkül,Sóház gazdaságélénkítő környezeti megújítása,Építési beruházás,119899914.0,HUF,HU321,2020-12-14,6.0,"14815443209,HU14815443.",JantaBau Építőipari És Szolgáltató Korlátolt Felelősségű Társaság,45112710-5,Igen,Igen,Igen,2020-12-20,Igen,Nem,Igen,Debrecen Megyei Jogú Város Önkormányzata,,Jantabau Építőipari És Kft.,Kft.,-6 days,EKR000596402020_Jantabau Építőipari És Kft.
EKR000610432020,Debrecen Megyei Jogú Város Önkormányzata,15735588209,U - Regionális vagy helyi hatóság,KL - Általános közszolgáltatások,Uniós eljárásrend,Nyílt eljárás,Nyugati kiskörút III. ütem építése,Építési beruházás,1299518129.0,HUF,HU321,2021-04-30,4.0,"12110508209,HU12110508",Debreceni Mélyépítő Holding Fővállalkozó És Tanácsadó Korlátolt Felelősségű Társaság,45233140-2,Igen,Igen,Igen,2021-05-18,Igen,Nem,Igen,Debrecen Megyei Jogú Város Önkormányzata,,Debreceni Mélyépítő Holding Fővállalkozó És Tanácsadó Kft.,Kft.,-18 days,EKR000610432020_Debreceni Mélyépítő Holding Fővállalkozó És Tanácsadó Kft.
EKR000610432020,Debrecen Megyei Jogú Város Önkormányzata,15735588209,U - Regionális vagy helyi hatóság,KL - Általános közszolgáltatások,Uniós eljárásrend,Nyílt eljárás,Nyugati kiskörút III. ütem építése,Építési beruházás,1299518129.0,HUF,HU321,2021-04-30,4.0,"11876566215,HU11876566",KeVíz 21 Építőipari Zártkörűen Működő Részvénytársaság,45233140-2,Igen,Igen,Igen,2021-05-18,Igen,Nem,Igen,Debrecen Megyei Jogú Város Önkormányzata,,Kevíz 21 Építőipari Zrt.,Zrt.,-18 days,EKR000610432020_Kevíz 21 Építőipari Zrt.
EKR000610432020,Debrecen Megyei Jogú Város Önkormányzata,15735588209,U - Regionális vagy helyi hatóság,KL - Általános közszolgáltatások,Uniós eljárásrend,Nyílt eljárás,Nyugati kiskörút III. ütem építése,Építési beruházás,1299518129.0,HUF,HU321,2021-04-30,4.0,"12523326215,HU12523326",Zemplénkő KeletMagyarországi Építőipari Fővállalkozó És Bányászati Korlátolt Felelősségű Társaság,45233140-2,Igen,Igen,Igen,2021-05-18,Igen,Nem,Igen,Debrecen Megyei Jogú Város Önkormányzata,,Zemplénkő Keletmagyarországi Építőipari Fővállalkozó És Bányászati Kft.,Kft.,-18 days,EKR000610432020_Zemplénkő Keletmagyarországi Építőipari Fővállalkozó És Bányászati Kft.
EKR000621472020,Debrecen Megyei Jogú Város Önkormányzata,15735588209,U - Regionális vagy helyi hatóság,KL - Általános közszolgáltatások,Uniós eljárásrend,Nyílt eljárás,Keleti városrész kerékpárút kialakítása II. ütem,Építési beruházás,149974284.0,HUF,HU321,2021-06-22,10.0,"10680476209,HU10680476","DProfil Építő, Kereskedő És Szolgáltató Korlátolt Felelősségű Társaság",45233162-2,Igen,Igen,Igen,2021-06-30,Igen,Nem,Igen,Debrecen Megyei Jogú Város Önkormányzata,,"Dprofil Építő, Kereskedő És Kft.",Kft.,-8 days,"EKR000621472020_Dprofil Építő, Kereskedő És Kft."
EKR000104632018,Budapest Főváros Vagyonkezelő Központ Zrt.,12006003241,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 115. § Hirdetmény nélküli tárgyalásos eljárás,Kőbányai út 22. alatti lakások villamos felújítás,Építési beruházás,66586994.0,HUF,HU110,2018-09-13,3.0,12922361243,Cerb Szolgáltató És Kereskedelmi Kft.,45000000-7,Nem,Igen,Nem,2018-10-09,Igen,Nem,Igen,Budapest Főváros Vagyonkezelő Központ Zrt.,Zrt.,Cerb Kft.,Kft.,-26 days,EKR000104632018_Cerb Kft.
EKR000708902020,Székesfehérvár Megyei Jogú Város Önkormányzata,15726999207,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Szekfű Gy. utcai rendelőépület kivitelezése 2020,Építési beruházás,318473480.0,HUF,HU211,2021-02-05,8.0,"12727489207,HU12727489",ShsÉpítő Tervező És Kivitelező Korlátolt Felelősségű Társaság,45215100-8,Igen,Igen,Igen,2021-02-21,Igen,Nem,Igen,Székesfehérvár Megyei Jogú Város Önkormányzata,,Shsépítő Tervező És Kivitelező Kft.,Kft.,-16 days,EKR000708902020_Shsépítő Tervező És Kivitelező Kft.
EKR000770792020,Debrecen Megyei Jogú Város Önkormányzata,15735588209,U - Regionális vagy helyi hatóság,KL - Általános közszolgáltatások,Uniós eljárásrend,Nyílt eljárás,Görgey u. intézm.épület energetikai korszerűsítése,Építési beruházás,206985945.0,HUF,HU321,2021-06-10,4.0,"23363298215,HU23363298",Bátor Tüzép Építőipari És Kereskedelmi Korlátolt Felelősségű Társaság,45000000-7,Igen,Igen,Igen,2021-06-21,Igen,Nem,Igen,Debrecen Megyei Jogú Város Önkormányzata,,Bátor Tüzép Építőipari És Kft.,Kft.,-11 days,EKR000770792020_Bátor Tüzép Építőipari És Kft.
EKR000777322020,Kőbányai Vagyonkezelő Zártkörűen Működő Részvénytársaság,10816772242,U - Egyéb típus:,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Lakásfelújítások 2020.  I.ütem,Építési beruházás,52243280.0,HUF,HU110,2020-09-16,3.0,12278253213,"Galga Bau Termelő, Szolgáltató És Kereskedelmi Kft.",45300000-0,Nem,Igen,Igen,2020-09-21,Igen,Nem,Igen,Kőbányai Vagyonkezelő Zrt.,Zrt.,Galga Bau Termelő Kft.,Kft.,-5 days,EKR000777322020_Galga Bau Termelő Kft.
EKR000564342018,Kőbányai Vagyonkezelő Zártkörűen Működő Részvénytársaság,10816772242,U - Egyéb típus:,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Lakótelepi belső utak felújítása II.,Építési beruházás,281560015.0,HUF,HU110,2018-09-20,3.0,13104922242,Zenta International Korlátolt Felelőségű Társaság,45233142-6,Nem,Igen,Igen,2018-10-04,Igen,Nem,Igen,Kőbányai Vagyonkezelő Zrt.,Zrt.,Zenta International Korlátolt Felelőségű Társaság,,-14 days,EKR000564342018_Zenta International Korlátolt Felelőségű Társaság
