Eljárás EKR azonosító,Ajánlatkérő szervezet neve,Ajánlatkérő nemzeti azonosítószáma,Ajánlatkérő szervezet típusa,Ajánlatkérő szervezet főtevékenysége,Eljárásrend,Eljárás fajtája,Eljárás tárgya,Szerződés típusa,A beszerzés végleges összértéke,A beszerzés végleges összértéke pénznem,Teljesítés helye NUTS-kód(ok),Szerződés megkötésének dátuma,Beérkezett ajánlatok száma,Nyertes ajánlattevő adószáma (adóazonosító jele),Nyertes ajánlattevő neve,Fő CPV-kód(ok),A beszerzés európai uniós alapokból finanszírozott projekttel és/vagy programmal kapcsolatos,Szerződés/rész odaítélésre került,Nyertes ajánlattevő kkv,Hirdetmény közzétételének dátuma,Minőségi kritérium alkalmazásra került,Költség kritérium alkalmazásra került,Ár kritérium alkalmazásra került,Ajánlatkérő szervezet neve - tisztított,Ajánlatkérő Cégtípus,Nyertes ajánlattevő neve - tisztított,Nyertes Cégtípus,Hirdetmény és szerződés megkötés között eltelt idő,procurement_id
EKR001537992019,Szegedi Tudományegyetem,15329815206,U - Egyéb típus:,KL - Oktatás,Uniós eljárásrend,Nyílt eljárás,"Vegyszer, fogyóeszköz GINOP-2.3.2-15-2016-00018",Árubeszerzés,58660166.0,HUF,HU333,2020-04-29,3.0,"12395152242,HU12395152",Rk Tech Kereskedelmi És Szolgáltató Korlátolt Felelősségű Társaság,33696500-0,Igen,Igen,Igen,2020-05-14,Nem,Nem,Igen,Szegedi Tudományegyetem,,Rk Tech Kft.,Kft.,-15 days,EKR001537992019_Rk Tech Kft.
EKR001537992019,Szegedi Tudományegyetem,15329815206,U - Egyéb típus:,KL - Oktatás,Uniós eljárásrend,Nyílt eljárás,"Vegyszer, fogyóeszköz GINOP-2.3.2-15-2016-00018",Árubeszerzés,58660166.0,HUF,HU333,2020-04-29,2.0,"12395152242,HU12395152",Rk Tech Kereskedelmi És Szolgáltató Korlátolt Felelősségű Társaság,33696500-0,Igen,Igen,Igen,2020-05-14,Nem,Nem,Igen,Szegedi Tudományegyetem,,Rk Tech Kft.,Kft.,-15 days,EKR001537992019_Rk Tech Kft.
EKR001537992019,Szegedi Tudományegyetem,15329815206,U - Egyéb típus:,KL - Oktatás,Uniós eljárásrend,Nyílt eljárás,"Vegyszer, fogyóeszköz GINOP-2.3.2-15-2016-00018",Árubeszerzés,58660166.0,HUF,HU333,2020-04-29,2.0,"10650400209,HU10650400,09-09-001214",Vwr International Korlátolt Felelősségű Társaság,33696500-0,Igen,Igen,Nem,2020-05-14,Nem,Nem,Igen,Szegedi Tudományegyetem,,Vwr International Kft.,Kft.,-15 days,EKR001537992019_Vwr International Kft.
EKR001537992019,Szegedi Tudományegyetem,15329815206,U - Egyéb típus:,KL - Oktatás,Uniós eljárásrend,Nyílt eljárás,"Vegyszer, fogyóeszköz GINOP-2.3.2-15-2016-00018",Árubeszerzés,58660166.0,HUF,HU333,2020-04-29,1.0,"10650400209,HU10650400,09-09-001214",Vwr International Korlátolt Felelősségű Társaság,33696500-0,Igen,Igen,Nem,2020-05-14,Nem,Nem,Igen,Szegedi Tudományegyetem,,Vwr International Kft.,Kft.,-15 days,EKR001537992019_Vwr International Kft.
EKR001538472019,Debreceni Egyetem,15329750409,U - Egyéb típus:,KL - Oktatás,Uniós eljárásrend,Nyílt eljárás,DEK-826M Vegyszerek és kitek beszerzése,Árubeszerzés,151738481.0,HUF,HU321,2020-03-16,1.0,"10831050241,HU10831050",Diagon Diagnosztikai Korlátolt Felelősségű Társaság,24000000-4,Nem,Igen,Igen,2020-03-26,Igen,Nem,Igen,Debreceni Egyetem,,Diagon Diagnosztikai Kft.,Kft.,-10 days,EKR001538472019_Diagon Diagnosztikai Kft.
EKR001537992019,Szegedi Tudományegyetem,15329815206,U - Egyéb típus:,KL - Oktatás,Uniós eljárásrend,Nyílt eljárás,"Vegyszer, fogyóeszköz GINOP-2.3.2-15-2016-00018",Árubeszerzés,58660166.0,HUF,HU333,2020-04-29,1.0,"12122066213,HU12122066,Cg.13-09-071778",Biomarker Kereskedelmi És Szolgáltató Korlátolt Felelősségű Társaság,33696500-0,Igen,Igen,Igen,2020-05-14,Nem,Nem,Igen,Szegedi Tudományegyetem,,Biomarker Kft.,Kft.,-15 days,EKR001537992019_Biomarker Kft.
EKR001544152019,Debreceni Egyetem,15329750409,U - Egyéb típus:,KL - Oktatás,Uniós eljárásrend,Nyílt eljárás,DEK-854 Nyomtatók beszerzése pályázati forrásból,Árubeszerzés,3982332.0,HUF,HU321,2020-08-11,9.0,"11809360242,HU11809360,01-09-677773",Bravogroup Rendszerház Kereskedelmi Korlátolt Felelősségű Társaság,30120000-6,Igen,Igen,Nem,2020-08-23,Nem,Nem,Igen,Debreceni Egyetem,,Bravogroup Rendszerház Kft.,Kft.,-12 days,EKR001544152019_Bravogroup Rendszerház Kft.
EKR001558632019,Debreceni Egyetem,15329750409,U - Egyéb típus:,KL - Oktatás,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),DEK-855_Családbarát ellátás infr. felt. fejleszt.,Építési beruházás,196805483.0,HUF,HU321,2020-04-03,2.0,"22757937209,HU22757937",Tömb 2002 Szolgáltató Korlátolt Felelősségű Társaság,45210000-2,Nem,Igen,Igen,2020-04-07,Igen,Nem,Igen,Debreceni Egyetem,,Tömb 2002 Kft.,Kft.,-4 days,EKR001558632019_Tömb 2002 Kft.
EKR001558872019,Debreceni Egyetem,15329750409,U - Egyéb típus:,KL - Oktatás,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),DEK-853 GYTK eszköz beszerzése NKFIH-1150-6/2019,Árubeszerzés,37250300.0,HUF,HU321,2020-03-18,1.0,"10828601243,HU10828601",Donau Lab Kft,38000000-5,Nem,Igen,Igen,2020-03-24,Igen,Nem,Igen,Debreceni Egyetem,,Donau Lab Kft.,Kft.,-6 days,EKR001558872019_Donau Lab Kft.
EKR001576382019,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,12154481444,N - Közszolgáltató,"KO - Városi vasúti, villamos, trolibusz vagy autóbusz szolgáltatások",Nemzeti eljárásrend,Kbt. 113. § Nyílt eljárás,Speciális vegyipari és egyéb termékek beszerzése,Árubeszerzés,21916670.0,HUF,HU11,2020-04-28,4.0,25018205,Retech Sro,39830000-9,Nem,Igen,Nem,2020-05-10,Igen,Nem,Igen,Budapesti Közlekedési Zrt.,Zrt.,Retech Sro,,-12 days,EKR001576382019_Retech Sro
EKR001576382019,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,12154481444,N - Közszolgáltató,"KO - Városi vasúti, villamos, trolibusz vagy autóbusz szolgáltatások",Nemzeti eljárásrend,Kbt. 113. § Nyílt eljárás,Speciális vegyipari és egyéb termékek beszerzése,Árubeszerzés,21916670.0,HUF,HU11,2020-04-28,4.0,25018205,Retech Sro,39830000-9,Nem,Igen,Igen,2020-05-10,Igen,Nem,Igen,Budapesti Közlekedési Zrt.,Zrt.,Retech Sro,,-12 days,EKR001576382019_Retech Sro
EKR001579062019,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,12154481444,,"KO - Városi vasúti, villamos, trolibusz vagy autóbusz szolgáltatások",Uniós eljárásrend,Nyílt eljárás,Vágánykapcsolat cseréje és deltavágány létesítése,Építési beruházás,1408231046.0,HUF,HU11,2020-04-20,5.0,"10678547208,HU10678547","Vasútépítők Pályatervező, Kivitelező És Iparvágányfenntartó Korlátolt Felelősségű Társaság",45234126-5,Nem,Igen,Nem,2020-05-07,Igen,Nem,Igen,Budapesti Közlekedési Zrt.,Zrt.,"Vasútépítők Pályatervező, Kivitelező És Iparvágányfenntartó Kft.",Kft.,-17 days,"EKR001579062019_Vasútépítők Pályatervező, Kivitelező És Iparvágányfenntartó Kft."
EKR001579512019,Szegedi Tudományegyetem,15329815206,U - Egyéb típus:,KL - Oktatás,Uniós eljárásrend,Nyílt eljárás,Eszközbeszerzés GINOP projektek keretében II.,Árubeszerzés,63957104.0,HUF,HU333,2020-10-13,4.0,"13656230213,HU13656230",Labokraft Mérnökiroda Korlátolt Felelősségű Társaság,38000000-5,Igen,Igen,Igen,2020-10-28,Nem,Nem,Igen,Szegedi Tudományegyetem,,Labokraft Mérnökiroda Kft.,Kft.,-15 days,EKR001579512019_Labokraft Mérnökiroda Kft.
EKR001578722019,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,12154481444,N - Közszolgáltató,"KO - Városi vasúti, villamos, trolibusz vagy autóbusz szolgáltatások",Nemzeti eljárásrend,Kbt. 113. § Nyílt eljárás,Autóbusz kompresszorok felújítása.,Szolgáltatás megrendelés,48932000.0,HUF,HU11,2020-04-17,2.0,"10561812213,HU10561812","Domotors Járműalkatrészeket Gyártó, Felújitó És Kereskedelmi Korlátolt Felelősségű Társaság",50531300-9,Nem,Igen,Igen,2020-04-29,Igen,Nem,Igen,Budapesti Közlekedési Zrt.,Zrt.,"Domotors Járműalkatrészeket Gyártó, Felújitó És Kft.",Kft.,-12 days,"EKR001578722019_Domotors Járműalkatrészeket Gyártó, Felújitó És Kft."
EKR001579512019,Szegedi Tudományegyetem,15329815206,U - Egyéb típus:,KL - Oktatás,Uniós eljárásrend,Nyílt eljárás,Eszközbeszerzés GINOP projektek keretében II.,Árubeszerzés,63957104.0,HUF,HU333,2020-10-16,8.0,"12081213213,HU12081213",Labsystem Kereskedelmi Korlátolt Felelősségű Társaság,38000000-5,Igen,Igen,Igen,2020-10-28,Nem,Nem,Igen,Szegedi Tudományegyetem,,Labsystem Kft.,Kft.,-12 days,EKR001579512019_Labsystem Kft.
EKR001579512019,Szegedi Tudományegyetem,15329815206,U - Egyéb típus:,KL - Oktatás,Uniós eljárásrend,Nyílt eljárás,Eszközbeszerzés GINOP projektek keretében II.,Árubeszerzés,63957104.0,HUF,HU333,2020-10-15,3.0,"12395152242,HU12395152",Rk Tech Kereskedelmi És Szolgáltató Korlátolt Felelősségű Társaság,38000000-5,Igen,Igen,Igen,2020-10-28,Nem,Nem,Igen,Szegedi Tudományegyetem,,Rk Tech Kft.,Kft.,-13 days,EKR001579512019_Rk Tech Kft.
EKR001580312019,Pécsi Tudományegyetem,15329798202,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,MVP ÁOK eszközbeszerzés 15.,Árubeszerzés,74780427.0,HUF,HU231,2020-07-10,4.0,"10363573206,HU10363573",Biocenter Laboratóriumi Szolgáltató Kft.,38000000-5,Nem,Igen,Igen,2020-07-27,Igen,Nem,Igen,Pécsi Tudományegyetem,,Biocenter Laboratóriumi Kft.,Kft.,-17 days,EKR001580312019_Biocenter Laboratóriumi Kft.
EKR001580242019,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,12154481444,,"KO - Városi vasúti, villamos, trolibusz vagy autóbusz szolgáltatások",Uniós eljárásrend,Nyílt eljárás,Hűtő-klíma és hőszivattyú karbantartás és javítás,Szolgáltatás megrendelés,180885900.0,HUF,HU110,2020-03-30,2.0,"10497320214,HU10497320",HűtőKlíma Technikai Kft.,50711000-2,Nem,Igen,Igen,2020-04-08,Igen,Nem,Igen,Budapesti Közlekedési Zrt.,Zrt.,Hűtőklíma Technikai Kft.,Kft.,-9 days,EKR001580242019_Hűtőklíma Technikai Kft.
EKR001580312019,Pécsi Tudományegyetem,15329798202,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,MVP ÁOK eszközbeszerzés 15.,Árubeszerzés,74780427.0,HUF,HU231,2020-07-15,1.0,"13547620213,HU13547620","Biotech Hungary Kereskedelmi, Szolgáltató És Tanácsadó Korlátolt Felelősségű Társaság",38000000-5,Nem,Igen,Igen,2020-07-27,Igen,Nem,Igen,Pécsi Tudományegyetem,,"Biotech Hungary , És Tanácsadó Kft.",Kft.,-12 days,"EKR001580312019_Biotech Hungary , És Tanácsadó Kft."
EKR001580312019,Pécsi Tudományegyetem,15329798202,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,MVP ÁOK eszközbeszerzés 15.,Árubeszerzés,74780427.0,HUF,HU231,2020-07-10,2.0,"12266788243,HU12266788",BioScience Kereskedelmi És Szolgáltató Korlátolt Felelősségű Társaság,38000000-5,Nem,Igen,Igen,2020-07-27,Igen,Nem,Igen,Pécsi Tudományegyetem,,Bioscience Kft.,Kft.,-17 days,EKR001580312019_Bioscience Kft.
EKR001580312019,Pécsi Tudományegyetem,15329798202,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,MVP ÁOK eszközbeszerzés 15.,Árubeszerzés,74780427.0,HUF,HU231,2020-07-14,4.0,"11338550219,HU11338550",AquaTerra Lab Kémiai Kereskedelmi Gyártó És Szolgáltató Korlátolt Felelősségű Társaság,38000000-5,Nem,Igen,Igen,2020-07-27,Igen,Nem,Igen,Pécsi Tudományegyetem,,Aquaterra Lab Kémiai Gyártó És Kft.,Kft.,-13 days,EKR001580312019_Aquaterra Lab Kémiai Gyártó És Kft.
EKR001580312019,Pécsi Tudományegyetem,15329798202,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,MVP ÁOK eszközbeszerzés 15.,Árubeszerzés,74780427.0,HUF,HU231,2020-07-10,1.0,"24648316243,HU0026802334",Ironmaas Consulting Korlátolt Felelősségű Társaság,38000000-5,Nem,Igen,Igen,2020-07-27,Igen,Nem,Igen,Pécsi Tudományegyetem,,Ironmaas Consulting Kft.,Kft.,-17 days,EKR001580312019_Ironmaas Consulting Kft.
EKR001580312019,Pécsi Tudományegyetem,15329798202,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,MVP ÁOK eszközbeszerzés 15.,Árubeszerzés,74780427.0,HUF,HU231,2020-07-10,5.0,"10363573206,HU10363573",Biocenter Laboratóriumi Szolgáltató Kft.,38000000-5,Nem,Igen,Igen,2020-07-27,Igen,Nem,Igen,Pécsi Tudományegyetem,,Biocenter Laboratóriumi Kft.,Kft.,-17 days,EKR001580312019_Biocenter Laboratóriumi Kft.
EKR001580312019,Pécsi Tudományegyetem,15329798202,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,MVP ÁOK eszközbeszerzés 15.,Árubeszerzés,74780427.0,HUF,HU231,2020-07-15,2.0,"12395152242,HU12395152",Rk Tech Kereskedelmi És Szolgáltató Korlátolt Felelősségű Társaság,38000000-5,Nem,Igen,Igen,2020-07-27,Igen,Nem,Igen,Pécsi Tudományegyetem,,Rk Tech Kft.,Kft.,-12 days,EKR001580312019_Rk Tech Kft.
EKR001580312019,Pécsi Tudományegyetem,15329798202,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,MVP ÁOK eszközbeszerzés 15.,Árubeszerzés,74780427.0,HUF,HU231,2020-07-15,1.0,"10483592241,HU10483592",AuroScience Consulting Kereskedelmi Kft.,38000000-5,Nem,Igen,Igen,2020-07-27,Igen,Nem,Igen,Pécsi Tudományegyetem,,Auroscience Consulting Kft.,Kft.,-12 days,EKR001580312019_Auroscience Consulting Kft.
EKR001580312019,Pécsi Tudományegyetem,15329798202,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,MVP ÁOK eszközbeszerzés 15.,Árubeszerzés,74780427.0,HUF,HU231,2020-07-06,3.0,"12081213213,HU12081213",Labsystem Kereskedelmi Korlátolt Felelősségű Társaság,38000000-5,Nem,Igen,Igen,2020-07-27,Igen,Nem,Igen,Pécsi Tudományegyetem,,Labsystem Kft.,Kft.,-21 days,EKR001580312019_Labsystem Kft.
EKR001580312019,Pécsi Tudományegyetem,15329798202,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,MVP ÁOK eszközbeszerzés 15.,Árubeszerzés,74780427.0,HUF,HU231,2020-07-14,5.0,"10650400209,HU10650400,09-09-001214",Vwr International Korlátolt Felelősségű Társaság,38000000-5,Nem,Igen,Nem,2020-07-27,Igen,Nem,Igen,Pécsi Tudományegyetem,,Vwr International Kft.,Kft.,-13 days,EKR001580312019_Vwr International Kft.
EKR001582372019,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,12154481444,,"KO - Városi vasúti, villamos, trolibusz vagy autóbusz szolgáltatások",Uniós eljárásrend,Nyílt eljárás,Villamos váltóállító alkatrészek beszerzése,Árubeszerzés,55607697.0,HUF,HU11,2020-04-08,1.0,"10655436210,HU10655436",Vamav Vasúti Berendezések Korlátolt Felelősségű Társaság,34941000-5,Nem,Igen,Nem,2020-04-22,Igen,Nem,Igen,Budapesti Közlekedési Zrt.,Zrt.,Vamav Vasúti Berendezések Kft.,Kft.,-14 days,EKR001582372019_Vamav Vasúti Berendezések Kft.
EKR001586392019,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,12154481444,U - Egyéb típus:,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 113. § Tárgyalásos eljárás,"Budavári Sikló pályalemez felújítás,leesés védelem",Építési beruházás,153432015.0,HUF,HU11,2020-09-15,2.0,"13961149244,HU13961149",Colas Alterra Építőipari Zártkörűen Működő Részvénytársaság,45234240-0,Nem,Igen,Nem,2020-09-21,Igen,Nem,Igen,Budapesti Közlekedési Zrt.,Zrt.,Colas Alterra Építőipari Zrt.,Zrt.,-6 days,EKR001586392019_Colas Alterra Építőipari Zrt.
EKR001587322019,Szegedi Tudományegyetem,15329815206,U - Egyéb típus:,KL - Oktatás,Uniós eljárásrend,Nyílt eljárás,„Science Park teljes közművesítés tervezés”,Szolgáltatás megrendelés,88990000.0,HUF,HU333,2020-08-28,6.0,10516317202,Pécsi Mélyépítő Iroda Tervező És Szolgáltató Kft.,71320000-7,Nem,Igen,Igen,2020-09-07,Igen,Nem,Igen,Szegedi Tudományegyetem,,Pécsi Mélyépítő Iroda Tervező És Kft.,Kft.,-10 days,EKR001587322019_Pécsi Mélyépítő Iroda Tervező És Kft.
EKR000459532018,Pécsi Tudományegyetem,15329798202,U - Egyéb típus:,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 113. § Nyílt eljárás,Sporteszközök beszerzése az EFOP-3.4.3-16-2016-00005 pályázathoz,Árubeszerzés,6827000.0,HUF,HU231,2019-03-21,2.0,"11556079209,HU11556079","Katker 2005 Kereskedelmi, Vendéglátó És Szolgáltató Korlátolt Felelősségű Társaság",37400000-2,Igen,Igen,Nem,2019-04-29,Igen,Nem,Igen,Pécsi Tudományegyetem,,"Katker 2005 , Vendéglátó És Kft.",Kft.,-39 days,"EKR000459532018_Katker 2005 , Vendéglátó És Kft."
EKR001593792019,Pécsi Tudományegyetem,EKRSZ_89809802,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Dinamikus beszerzési rendszer létrehozása,Vegyszer Dinamikus Beszerzési Rendszer PTE,Árubeszerzés,24369048.0,HUF,,2022-06-24,1.0,25728576-2-13,Animalab Hungary Korlátolt Felelősségű Társaság,33696500-0,,Igen,Igen,2022-10-24,,,,Pécsi Tudományegyetem,,Animalab Hungary Kft.,Kft.,-122 days,EKR001593792019_Animalab Hungary Kft.
EKR001592072019,Debreceni Egyetem,15329750409,U - Egyéb típus:,KL - Oktatás,Uniós eljárásrend,Nyílt eljárás,DEK-824_Fizioterápiás eszközök EFOP pályázatból,Árubeszerzés,39819337.0,HUF,HU321,2020-08-11,2.0,"25286449243,HU25286449",Tso Medical Hungary Kereskedelmi És Szolgáltató Korlátolt Felelősségű Társaság,33155000-1,Igen,Igen,Igen,2020-08-31,Igen,Nem,Igen,Debreceni Egyetem,,Tso Medical Hungary Kft.,Kft.,-20 days,EKR001592072019_Tso Medical Hungary Kft.
EKR001591112019,Debreceni Egyetem,15329750409,U - Egyéb típus:,KL - Oktatás,Nemzeti eljárásrend,Kbt. 113. § Nyílt eljárás,DEK-801_Képalkotó és sejtszámláló beszerzése,Árubeszerzés,3997800.0,HUF,HU321,2020-02-18,1.0,"13058199242,HU 13058199",BioRad Magyarország Kereskedelmi Korlátolt Felelősségű Társaság,38000000-5,Igen,Igen,Igen,2020-02-27,Igen,Nem,Igen,Debreceni Egyetem,,Biorad Magyarország Kft.,Kft.,-9 days,EKR001591112019_Biorad Magyarország Kft.
EKR001593792019,Pécsi Tudományegyetem,EKRSZ_89809802,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Dinamikus beszerzési rendszer létrehozása,Vegyszer Dinamikus Beszerzési Rendszer PTE,Árubeszerzés,24369048.0,HUF,,2021-11-13,31.0,12266788-2-43,BioScience Kft.,33696500-0,,Igen,Igen,2022-10-24,,,,Pécsi Tudományegyetem,,Bioscience Kft.,Kft.,-345 days,EKR001593792019_Bioscience Kft.
