Eljárás EKR azonosító,Ajánlatkérő szervezet neve,Ajánlatkérő nemzeti azonosítószáma,Ajánlatkérő szervezet típusa,Ajánlatkérő szervezet főtevékenysége,Eljárásrend,Eljárás fajtája,Eljárás tárgya,Szerződés típusa,A beszerzés végleges összértéke,A beszerzés végleges összértéke pénznem,Teljesítés helye NUTS-kód(ok),Szerződés megkötésének dátuma,Beérkezett ajánlatok száma,Nyertes ajánlattevő adószáma (adóazonosító jele),Nyertes ajánlattevő neve,Fő CPV-kód(ok),A beszerzés európai uniós alapokból finanszírozott projekttel és/vagy programmal kapcsolatos,Szerződés/rész odaítélésre került,Nyertes ajánlattevő kkv,Hirdetmény közzétételének dátuma,Minőségi kritérium alkalmazásra került,Költség kritérium alkalmazásra került,Ár kritérium alkalmazásra került,Ajánlatkérő szervezet neve - tisztított,Ajánlatkérő Cégtípus,Nyertes ajánlattevő neve - tisztított,Nyertes Cégtípus,Hirdetmény és szerződés megkötés között eltelt idő,procurement_id
EKR000031442020,Szeged Megyei Jogú Város Önkormányzata,15735629206,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Útburkolat rekonstrukció Tisza Lajos körúton,Építési beruházás,50799583.0,HUF,HU333,2020-04-30,6.0,"14904134244,HU14904134",Colas Út Építőipari Zártkörűen Működő Részvénytársaság,45000000-7,Nem,Igen,Nem,2020-05-06,Igen,Nem,Igen,Szeged Megyei Jogú Város Önkormányzata,,Colas Út Építőipari Zrt.,Zrt.,-6 days,EKR000031442020_Colas Út Építőipari Zrt.
EKR000046262020,Budapest Főváros Xvi. Kerületi Önkormányzat,15735791242,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Budapest XVI. kerületi útépítések XLIX.,Építési beruházás,124076522.0,HUF,HU110,2020-04-03,5.0,"14300327244,HU14300327",Swietelsky Magyarország Korlátolt Felelősségű Társaság,45233120-6,Nem,Igen,Nem,2020-04-13,Igen,Nem,Igen,Budapest Főváros Xvi. Kerületi Önkormányzat,,Swietelsky Magyarország Kft.,Kft.,-10 days,EKR000046262020_Swietelsky Magyarország Kft.
EKR000096522020,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,14605749244,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Országos közúthálózat felújítási munkái 2020-2024,Építési beruházás,393699000000.0,HUF,HU321|HU322|HU323,2020-11-27,6.0,"11705053444,01-09-930940",Strabag Általános Építő Korlátolt Felelősségű Társaság,45233140-2,Nem,Igen,Nem,2020-12-07,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,Strabag Általános Építő Kft.,Kft.,-10 days,EKR000096522020_Strabag Általános Építő Kft.
EKR000096522020,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,EKRSZ_35618302,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Országos közúthálózat felújítási munkái 2020-2024,Építési beruházás,47513549782.0,HUF,HU232,2021-04-08,3.0,11705053444,Strabag Általános Építő Korlátolt Felelősségű Társaság,45233140-2,Nem,Igen,Nem,2021-07-14,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,Strabag Általános Építő Kft.,Kft.,-97 days,EKR000096522020_Strabag Általános Építő Kft.
EKR000096522020,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,EKRSZ_35618302,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Országos közúthálózat felújítási munkái 2020-2024,Építési beruházás,47513549782.0,HUF,HU331,2021-05-10,3.0,11705053444,Strabag Általános Építő Korlátolt Felelősségű Társaság,45233140-2,Nem,Igen,Nem,2021-07-14,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,Strabag Általános Építő Kft.,Kft.,-65 days,EKR000096522020_Strabag Általános Építő Kft.
EKR000096522020,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,EKRSZ_35618302,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Országos közúthálózat felújítási munkái 2020-2024,Építési beruházás,19913788070.0,HUF,HU211,2021-05-17,3.0,14904134244,Colas Út Építőipari Zártkörűen Működő Részvénytársaság,45233140-2,Nem,Igen,Nem,2021-08-04,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,Colas Út Építőipari Zrt.,Zrt.,-79 days,EKR000096522020_Colas Út Építőipari Zrt.
EKR000096522020,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,EKRSZ_35618302,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Országos közúthálózat felújítási munkái 2020-2024,Építési beruházás,19913788070.0,HUF,HU213,2021-05-17,3.0,14904134244,Colas Út Építőipari Zártkörűen Működő Részvénytársaság,45233140-2,Nem,Igen,Nem,2021-08-04,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,Colas Út Építőipari Zrt.,Zrt.,-79 days,EKR000096522020_Colas Út Építőipari Zrt.
EKR000096522020,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,EKRSZ_35618302,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Országos közúthálózat felújítási munkái 2020-2024,Építési beruházás,19913788070.0,HUF,HU12,2021-06-17,3.0,14904134244,Colas Út Építőipari Zártkörűen Működő Részvénytársaság,45233140-2,Nem,Igen,Nem,2021-08-04,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,Colas Út Építőipari Zrt.,Zrt.,-48 days,EKR000096522020_Colas Út Építőipari Zrt.
EKR000096522020,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,EKRSZ_35618302,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Országos közúthálózat felújítási munkái 2020-2024,Építési beruházás,19913788070.0,HUF,HU322,2021-05-10,3.0,11705053444,Strabag Általános Építő Korlátolt Felelősségű Társaság,45233140-2,Nem,Igen,Nem,2021-08-04,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,Strabag Általános Építő Kft.,Kft.,-86 days,EKR000096522020_Strabag Általános Építő Kft.
EKR000096522020,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,EKRSZ_35618302,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Országos közúthálózat felújítási munkái 2020-2024,Építési beruházás,19143999587.0,HUF,HU311,2021-07-16,3.0,14904134244,Colas Út Építőipari Zártkörűen Működő Részvénytársaság,45233140-2,Nem,Igen,Nem,2021-10-14,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,Colas Út Építőipari Zrt.,Zrt.,-90 days,EKR000096522020_Colas Út Építőipari Zrt.
EKR000096522020,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,EKRSZ_35618302,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Országos közúthálózat felújítási munkái 2020-2024,Építési beruházás,19143999587.0,HUF,HU221,2021-07-29,3.0,14904134244,Colas Út Építőipari Zártkörűen Működő Részvénytársaság,45233140-2,Nem,Igen,Nem,2021-10-14,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,Colas Út Építőipari Zrt.,Zrt.,-77 days,EKR000096522020_Colas Út Építőipari Zrt.
EKR000096522020,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,EKRSZ_35618302,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Országos közúthálózat felújítási munkái 2020-2024,Építési beruházás,19143999587.0,HUF,HU311,2021-08-10,3.0,14300327244,Swietelsky Magyarország Korlátolt Felelősségű Társaság,45233140-2,Nem,Igen,Nem,2021-10-14,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,Swietelsky Magyarország Kft.,Kft.,-65 days,EKR000096522020_Swietelsky Magyarország Kft.
EKR000096522020,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,EKRSZ_35618302,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Országos közúthálózat felújítási munkái 2020-2024,Építési beruházás,19143999587.0,HUF,HU311,2021-08-27,3.0,14904134244,Colas Út Építőipari Zártkörűen Működő Részvénytársaság,45233140-2,Nem,Igen,Nem,2021-10-14,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,Colas Út Építőipari Zrt.,Zrt.,-48 days,EKR000096522020_Colas Út Építőipari Zrt.
EKR000096522020,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,EKRSZ_35618302,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Országos közúthálózat felújítási munkái 2020-2024,Építési beruházás,19143999587.0,HUF,HU231,2021-08-03,3.0,11705053444,Strabag Általános Építő Korlátolt Felelősségű Társaság,45233140-2,Nem,Igen,Nem,2021-10-14,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,Strabag Általános Építő Kft.,Kft.,-72 days,EKR000096522020_Strabag Általános Építő Kft.
EKR000096522020,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,EKRSZ_35618302,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Országos közúthálózat felújítási munkái 2020-2024,Építési beruházás,19143999587.0,HUF,HU231,2021-08-18,3.0,11705053444,Strabag Általános Építő Korlátolt Felelősségű Társaság,45233140-2,Nem,Igen,Nem,2021-10-14,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,Strabag Általános Építő Kft.,Kft.,-57 days,EKR000096522020_Strabag Általános Építő Kft.
EKR000096522020,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,EKRSZ_35618302,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Országos közúthálózat felújítási munkái 2020-2024,Építési beruházás,19143999587.0,HUF,HU221,2021-08-10,3.0,14904134244,Colas Út Építőipari Zártkörűen Működő Részvénytársaság,45233140-2,Nem,Igen,Nem,2021-10-14,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,Colas Út Építőipari Zrt.,Zrt.,-65 days,EKR000096522020_Colas Út Építőipari Zrt.
EKR000096522020,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,EKRSZ_35618302,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Országos közúthálózat felújítási munkái 2020-2024,Építési beruházás,19143999587.0,HUF,HU232,2021-08-18,3.0,11705053444,Strabag Általános Építő Korlátolt Felelősségű Társaság,45233140-2,Nem,Igen,Nem,2021-10-14,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,Strabag Általános Építő Kft.,Kft.,-57 days,EKR000096522020_Strabag Általános Építő Kft.
EKR000096522020,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,EKRSZ_35618302,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Országos közúthálózat felújítási munkái 2020-2024,Építési beruházás,19143999587.0,HUF,HU333,2021-09-02,3.0,11705053444,Strabag Általános Építő Korlátolt Felelősségű Társaság,45233140-2,Nem,Igen,Nem,2021-10-14,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,Strabag Általános Építő Kft.,Kft.,-42 days,EKR000096522020_Strabag Általános Építő Kft.
EKR000096522020,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,EKRSZ_35618302,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Országos közúthálózat felújítási munkái 2020-2024,Építési beruházás,19143999587.0,HUF,HU231,2021-07-01,3.0,11705053444,Strabag Általános Építő Korlátolt Felelősségű Társaság,45233140-2,Nem,Igen,Nem,2021-10-14,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,Strabag Általános Építő Kft.,Kft.,-105 days,EKR000096522020_Strabag Általános Építő Kft.
EKR000096522020,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,EKRSZ_35618302,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Országos közúthálózat felújítási munkái 2020-2024,Építési beruházás,12433189238.0,HUF,HU213,2021-09-17,3.0,14904134244,Colas Út Építőipari Zártkörűen Működő Részvénytársaság,45233140-2,Nem,Igen,Nem,2021-10-27,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,Colas Út Építőipari Zrt.,Zrt.,-40 days,EKR000096522020_Colas Út Építőipari Zrt.
EKR000096522020,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,EKRSZ_35618302,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Országos közúthálózat felújítási munkái 2020-2024,Építési beruházás,12433189238.0,HUF,HU12,2021-08-06,3.0,14904134244,Colas Út Építőipari Zártkörűen Működő Részvénytársaság,45233140-2,Nem,Igen,Nem,2021-10-27,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,Colas Út Építőipari Zrt.,Zrt.,-82 days,EKR000096522020_Colas Út Építőipari Zrt.
EKR000096522020,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,EKRSZ_35618302,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Országos közúthálózat felújítási munkái 2020-2024,Építési beruházás,19297982310.0,HUF,HU231,2021-10-11,3.0,11705053444,Strabag Általános Építő Korlátolt Felelősségű Társaság,45233140-2,Nem,Igen,Nem,2022-01-23,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,Strabag Általános Építő Kft.,Kft.,-104 days,EKR000096522020_Strabag Általános Építő Kft.
EKR000096522020,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,14605749244,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Országos közúthálózat felújítási munkái 2020-2024,Építési beruházás,393699000000.0,HUF,HU231|HU233|HU232,2020-11-27,5.0,"11705053444,01-09-930940",Strabag Általános Építő Korlátolt Felelősségű Társaság,45233140-2,Nem,Igen,Nem,2020-12-07,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,Strabag Általános Építő Kft.,Kft.,-10 days,EKR000096522020_Strabag Általános Építő Kft.
EKR000096522020,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,14605749244,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Országos közúthálózat felújítási munkái 2020-2024,Építési beruházás,393699000000.0,HUF,HU212|HU213|HU120|HU211,2020-11-30,6.0,"14904134244,HU14904134",Colas Út Építőipari Zártkörűen Működő Részvénytársaság,45233140-2,Nem,Igen,Nem,2020-12-07,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,Colas Út Építőipari Zrt.,Zrt.,-7 days,EKR000096522020_Colas Út Építőipari Zrt.
EKR000096522020,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,14605749244,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Országos közúthálózat felújítási munkái 2020-2024,Építési beruházás,393699000000.0,HUF,HU223|HU221|HU222,2020-11-30,5.0,"11705053444,01-09-930940",Strabag Általános Építő Korlátolt Felelősségű Társaság,45233140-2,Nem,Igen,Nem,2020-12-07,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,Strabag Általános Építő Kft.,Kft.,-7 days,EKR000096522020_Strabag Általános Építő Kft.
EKR000096522020,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,14605749244,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Országos közúthálózat felújítási munkái 2020-2024,Építési beruházás,393699000000.0,HUF,HU223|HU221|HU222,2020-11-30,5.0,"14904134244,HU14904134",Colas Út Építőipari Zártkörűen Működő Részvénytársaság,45233140-2,Nem,Igen,Nem,2020-12-07,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,Colas Út Építőipari Zrt.,Zrt.,-7 days,EKR000096522020_Colas Út Építőipari Zrt.
EKR000096522020,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,EKRSZ_35618302,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Országos közúthálózat felújítási munkái 2020-2024,Építési beruházás,47513549782.0,HUF,HU231,2021-04-08,3.0,11705053444,Strabag Általános Építő Korlátolt Felelősségű Társaság,45233140-2,Nem,Igen,Nem,2021-07-14,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,Strabag Általános Építő Kft.,Kft.,-97 days,EKR000096522020_Strabag Általános Építő Kft.
